	ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	MntWines	MntFruits
1905	544	1954	Graduation	Married	62820.0	0	0	398	61
1906	17	1971	PhD	Married	60491.0	0	1	637	47
1907	10680	1986	Graduation	Together	33235.0	1	0	45	0
1908	3265	1959	Graduation	Married	35701.0	0	0	21	1
1909	5623	1980	Master	Married	31535.0	1	0	15	4
1910	5832	1960	2n Cycle	Together	92556.0	0	0	493	183
1911	5544	1970	Graduation	Single	67384.0	0	1	957	40
1912	6417	1971	Master	Together	80573.0	0	0	829	138
1913	5831	1967	Graduation	Married	77870.0	0	1	1017	50
1914	7101	1963	PhD	Widow	52278.0	0	1	953	0
1915	10176	1968	Graduation	Single	57107.0	0	1	159	0
1916	2326	1990	Graduation	Married	18929.0	0	0	32	0
1917	4385	1981	PhD	Single	36038.0	1	0	23	0
1918	2929	1976	Graduation	Single	20180.0	0	0	18	42
1919	10686	1965	PhD	Together	34230.0	1	1	15	0
1920	2546	1977	2n Cycle	Single	31878.0	0	1	23	4
1921	3283	1972	2n Cycle	Married	70932.0	0	1	200	193
1922	3138	1956	Graduation	Single	91249.0	0	0	1324	27
1923	4994	1943	Master	Single	77598.0	0	0	1193	33
1924	7966	1959	Graduation	Single	80982.0	1	1	505	137
1925	3112	1977	Master	Married	22701.0	1	0	2	4
1926	10872	1969	PhD	Married	55212.0	0	1	1103	0
1927	2181	1970	Graduation	Married	70617.0	0	0	353	61
1928	1867	1957	Graduation	Single	64849.0	0	0	652	48
1929	1518	1965	Master	Married	62694.0	1	1	379	6
1930	5734	1974	PhD	Married	61917.0	1	1	46	4
1931	2878	1947	PhD	Married	67472.0	0	1	162	31
1932	1458	1982	Master	Married	21059.0	1	0	8	3
1933	7007	1968	Master	Married	29543.0	2	0	17	3
1934	6200	1951	Graduation	Married	75903.0	0	1	340	108
1935	1403	1975	2n Cycle	Together	34984.0	1	1	8	4
1936	4827	1956	PhD	Single	54998.0	0	1	154	22
1937	6250	1949	PhD	Widow	54356.0	0	1	710	15
1938	9291	1959	Master	Married	34242.0	0	1	8	2
1939	2478	1973	Graduation	Married	25410.0	1	0	2	2
1940	1139	1984	PhD	Married	73356.0	0	0	1050	14
1941	5138	1950	Graduation	Together	28320.0	0	1	19	1
1942	5393	1977	Graduation	Single	23763.0	1	0	22	0
1943	10413	1984	Graduation	Married	72570.0	0	0	274	83
1944	5015	1976	Master	Married	34529.0	1	0	68	6
1945	10868	1951	Graduation	Widow	70792.0	0	0	344	45
1946	10676	1982	Graduation	Married	63211.0	0	0	145	193
1947	2495	1974	Master	Married	83891.0	0	1	217	38
1948	7842	1968	Graduation	Single	36065.0	1	1	18	7
1949	9955	1954	Graduation	Together	39898.0	0	1	69	8
1950	6663	1940	PhD	Single	51141.0	0	0	144	0
1951	2162	1976	Graduation	Married	56939.0	0	1	256	34
1952	3434	1951	Graduation	Single	80872.0	0	0	483	72
1953	7919	1976	PhD	Together	72335.0	0	0	1285	105
1954	5626	1964	PhD	Single	61798.0	0	0	338	4
1955	6428	1950	PhD	Widow	76842.0	0	0	605	10
1956	8514	1976	Graduation	Together	29478.0	1	0	8	0
1957	10448	1956	Graduation	Single	46998.0	0	1	172	41
1958	2109	1990	Graduation	Single	96843.0	0	0	448	71
1959	7530	1950	PhD	Widow	56551.0	1	1	67	4
1960	8925	1965	Master	Married	70053.0	0	1	512	53
1961	3009	1962	PhD	Widow	71670.0	0	0	1462	16
1962	6355	1978	Graduation	Married	44359.0	1	1	20	0
1963	3517	1952	Graduation	Single	40887.0	1	1	50	4
1964	1158	1966	Graduation	Divorced	48877.0	0	1	102	1
1965	6203	1947	Graduation	Together	74485.0	0	0	499	149
1966	7165	1972	Graduation	Together	64474.0	0	1	381	35
1967	3595	1963	Graduation	Together	77226.0	0	1	631	43
1968	8537	1949	Graduation	Widow	72643.0	0	0	526	80
1969	4331	1978	Master	Together	85738.0	0	0	913	26
1970	6281	1966	Graduation	Divorced	55686.0	0	1	673	0
1971	4338	1983	Graduation	Single	39062.0	1	0	23	0
1972	2452	1971	Graduation	Together	34600.0	1	1	199	33
1973	9507	1975	Graduation	Married	40794.0	0	1	261	23
1974	8360	1971	2n Cycle	Married	54690.0	1	1	111	16
1975	10311	1969	Graduation	Married	4428.0	0	1	16	4
1976	5117	1963	2n Cycle	Married	32632.0	0	0	63	151
1977	4867	1968	PhD	Single	38236.0	1	1	58	0
1978	9289	1979	Graduation	Married	36781.0	1	0	29	1
1979	10913	1984	Master	Single	31385.0	1	0	3	2
1980	3032	1984	Graduation	Married	24570.0	1	0	28	34
1981	8524	1974	PhD	Divorced	25509.0	1	0	40	3
1982	3334	1951	Graduation	Married	94642.0	0	0	879	143
1983	4470	1962	Master	Married	58646.0	0	1	62	1
1984	1406	1975	Graduation	Single	53201.0	1	1	280	7
1985	8619	1957	Graduation	Together	21994.0	0	1	9	0
1986	10821	1978	Graduation	Married	57113.0	1	1	182	4
1987	4552	1991	Graduation	Married	51373.0	0	0	83	2
1988	898	1986	Graduation	Married	23477.0	1	0	38	15
1989	9797	1956	Graduation	Married	58116.0	0	1	228	19
1990	10949	1963	PhD	Divorced	72968.0	0	0	1092	37
1991	8212	1971	Master	Married	39791.0	0	1	85	15
1992	6248	1947	Master	Single	91712.0	0	0	1276	24
1993	10164	1958	Graduation	Single	94472.0	0	1	1017	33
1994	4547	1960	Graduation	Together	13672.0	1	1	6	2
1995	6815	1980	2n Cycle	Married	96547.0	0	0	448	21
1996	4122	1975	Graduation	Married	79205.0	0	0	504	23
1997	10841	1975	PhD	Together	56559.0	0	1	226	22
1998	5370	1973	PhD	Married	32644.0	1	0	239	3
1999	176	1980	2n Cycle	Single	67506.0	0	1	90	38
2000	4860	1970	Graduation	Single	24206.0	1	0	7	2
2001	10757	1967	PhD	Divorced	28420.0	1	0	4	2
2002	4023	1970	Graduation	Married	22979.0	1	0	16	17
2003	6679	1966	Graduation	Single	33279.0	0	0	10	3
2004	9923	1972	Master	Single	46423.0	1	1	68	0
2005	7181	1977	Graduation	Married	30368.0	0	1	35	0
2006	3599	1970	Graduation	Married	63684.0	0	1	575	80
2007	405	1964	Graduation	Divorced	41638.0	0	1	315	0
2008	6870	1959	PhD	Divorced	68805.0	0	1	182	2
2009	832	1966	PhD	Together	65814.0	0	1	561	14
2010	2002	1958	Graduation	Divorced	71964.0	0	0	587	51
2011	3657	1986	Graduation	Single	39146.0	1	0	94	1
2012	500	1977	Graduation	Together	96876.0	0	0	908	43
2013	1951	1981	Basic	Married	34445.0	0	0	228	122
2014	3262	1958	Graduation	Single	68281.0	0	0	995	112
2015	4102	1975	2n Cycle	Married	37284.0	1	1	11	1
2016	7042	1983	Graduation	Married	36790.0	0	0	3	3
2017	10598	1967	Graduation	Together	27943.0	1	1	12	1
2018	255	1951	Graduation	Divorced	22263.0	1	1	17	0
2019	2375	1972	Graduation	Together	30261.0	1	2	8	0
2020	9829	1978	Graduation	Together	28587.0	1	0	22	4
2021	6214	1982	Master	Married	43815.0	1	0	14	10
2022	4954	1956	Graduation	Married	48195.0	1	1	106	27
2023	7861	1952	Master	Married	77027.0	0	1	820	57
2024	4837	1965	PhD	Married	71322.0	0	1	753	43
2025	9423	1979	Master	Married	32765.0	1	0	13	3
2026	4198	1965	Graduation	Together	29672.0	1	1	9	1
2027	153	1953	Graduation	Divorced	23272.0	0	0	19	3
2028	9323	1949	Master	Together	49912.0	0	1	520	8
2029	10001	1985	2n Cycle	Together	7500.0	1	0	5	17
2030	3945	1947	PhD	Widow	68117.0	0	1	618	44
2031	3799	1955	Graduation	Married	67225.0	0	1	315	35
2032	8625	1976	Graduation	Married	17649.0	1	0	15	1
2033	3491	1975	Graduation	Together	55914.0	0	1	384	60
2034	983	1984	Graduation	Married	40059.0	1	0	110	29
2035	9119	1950	Graduation	Together	60905.0	0	1	208	17
2036	4786	1977	Graduation	Married	75330.0	1	1	555	82
2037	5872	1951	Graduation	Single	60689.0	0	1	240	90
2038	6568	1984	Graduation	Married	38680.0	1	0	11	0
2039	5628	1982	Graduation	Together	61416.0	0	0	848	154
2040	5631	1991	Graduation	Single	49767.0	0	0	202	47
2041	4974	1970	Graduation	Single	83273.0	1	2	433	89
2042	8416	1981	Graduation	Married	29009.0	1	0	6	6
2043	5454	1979	Master	Married	45057.0	1	0	37	0
2044	4095	1971	Graduation	Married	37150.0	1	0	167	37
2045	5474	1970	Graduation	Single	43020.0	1	0	45	7
2046	4268	1959	Graduation	Married	53154.0	0	1	129	0
2047	10701	1973	Graduation	Married	65308.0	0	0	713	0
2048	3507	1970	Graduation	Single	76467.0	1	0	676	161
2049	2079	1947	2n Cycle	Married	81044.0	0	0	450	26
2050	626	1951	Graduation	Married	32871.0	1	1	22	2
2051	4426	1975	Graduation	Single	55801.0	1	1	367	4
2052	2591	1959	Graduation	Widow	76320.0	0	1	526	35
2053	10509	1955	Master	Single	36927.0	1	1	51	0
2054	6382	1953	Graduation	Together	48794.0	1	1	25	0
2055	6673	1965	Graduation	Single	23478.0	0	0	28	6
2056	7441	1973	Graduation	Divorced	71128.0	1	0	958	159
2057	1071	1976	PhD	Divorced	70179.0	0	1	532	88
2058	10061	1950	Graduation	Married	59462.0	0	1	724	17
2059	7187	1969	Master	Together		1	1	375	42
2060	8775	1969	Graduation	Together	38361.0	1	0	39	0
2061	1612	1981	PhD	Single		1	0	23	0
2062	2345	1982	PhD	Together	70038.0	0	0	587	54
2063	322	1978	Graduation	Together	42554.0	1	1	29	1
2064	10897	1974	Graduation	Married	67445.0	0	1	757	80
2065	123	1951	Graduation	Widow	67046.0	0	1	544	35
2066	6103	1948	Graduation	Married	42192.0	0	0	40	15
2067	7899	1952	PhD	Married	77610.0	0	1	1245	33
2068	10500	1984	Graduation	Married	31761.0	1	0	19	1
2069	1655	1979	Graduation	Together	34350.0	1	0	16	3
2070	2406	1949	Graduation	Together	54591.0	0	1	376	4
2071	2712	1956	Graduation	Married	71866.0	0	1	184	178
2072	5517	1969	Graduation	Married	25293.0	1	0	15	0
2073	10643	1987	PhD	Single	42000.0	0	0	124	83
2074	2254	1983	Graduation	Married	69520.0	0	0	627	120
2075	10281	1970	Graduation	Divorced	64713.0	1	0	180	60
2076	6958	1977	Master	Married	27889.0	1	0	14	0
2077	954	1960	Basic	Widow	22123.0	0	0	3	3
2078	5079	1971	Graduation	Married		1	1	71	1
2079	10339	1954	Master	Together		0	1	161	0
2080	4643	1973	Graduation	Married	27803.0	1	0	8	26
2081	3117	1955	Graduation	Single		0	1	264	0
2082	6497	1960	Graduation	Married	51651.0	0	1	293	6
2083	5396	1988	Graduation	Married	68487.0	0	0	758	12
2084	5250	1943	Master	Widow		0	0	532	126
2085	1052	1969	Graduation	Married	56796.0	0	1	656	38
2086	2802	1992	2n Cycle	Married	87000.0	0	0	196	25
2087	6343	1959	Graduation	Married	79823.0	0	1	835	73
2088	6507	1980	Graduation	Single	30828.0	1	0	16	11
2089	7901	1971	Master	Married	34109.0	0	1	9	1
2090	4865	1974	Master	Divorced	53367.0	1	1	229	7
2091	2686	1969	Basic	Together	22390.0	0	0	0	1
2092	3107	1976	Graduation	Together	71322.0	0	1	121	24
2093	7734	1993	Graduation	Absurd	79244.0	0	0	471	102
2094	1146	1949	Master	Together	49912.0	0	1	520	8
2095	11031	1950	PhD	Married	48699.0	1	1	26	1
2096	7428	1975	Graduation	Together	80144.0	0	0	240	132
2097	975	1956	Graduation	Single	54252.0	1	1	178	4
2098	1103	1976	Master	Married	81929.0	1	0	1486	55
2099	3422	1975	Graduation	Married	76068.0	0	1	1115	12
2100	1055	1976	Master	Married	53204.0	1	1	29	0
2101	6544	1949	PhD	Together	67911.0	0	1	529	0
2102	1241	1984	2n Cycle	Married	14796.0	1	0	13	3
2103	2909	1974	PhD	Married	78128.0	0	1	934	24
2104	5802	1972	Basic	Married	14188.0	0	0	2	7
2105	1407	1986	Basic	Married	20425.0	1	0	4	12
2106	6183	1962	Master	Married	58646.0	0	1	62	1
2107	340	1970	Graduation	Divorced	72967.0	0	1	158	35
2108	5991	1949	Master	Married	48150.0	0	1	173	2
2109	3104	1961	Graduation	Single	82332.0	0	0	830	59
2110	9729	1955	Graduation	Widow	58275.0	1	1	189	10
2111	1008	1981	PhD	Together	44953.0	0	0	728	17
2112	11091	1953	Graduation	Together	34587.0	1	1	7	2
2113	3969	1974	Master	Together	43018.0	0	1	35	4
2114	1916	1954	Master	Married	45736.0	0	1	188	3
2115	9907	1969	Master	Together	66476.0	0	1	742	28
2116	87	1981	2n Cycle	Married	27733.0	1	0	0	7
2117	8659	1952	PhD	Together	69805.0	0	1	750	71
2118	6262	1962	Master	Single	72217.0	0	0	816	42
2119	6147	1971	Graduation	Divorced	25818.0	1	0	5	2
2120	8832	1976	Master	Together	37509.0	1	0	37	5
2121	10067	1976	2n Cycle	Together	25176.0	1	1	4	0
2122	7532	1980	Graduation	Married	43586.0	0	1	99	2
2123	4915	1956	2n Cycle	Married	53230.0	0	1	176	72
2124	2115	1957	Graduation	Together	50116.0	1	1	54	0
2125	2088	1972	Graduation	Together	84906.0	0	0	997	15
2126	2493	1966	Graduation	Married	61286.0	0	1	356	0
2127	6292	1986	PhD	Married	82333.0	0	0	1311	0
2128	1631	1965	PhD	Together	65220.0	0	0	890	63
2129	10104	1974	Graduation	Together	33590.0	2	1	4	0
2130	3006	1976	Graduation	Divorced	30992.0	1	0	17	0
2131	3919	1976	Master	Single	72309.0	0	0	960	0
2132	11181	1949	PhD	Married	156924.0	0	0	2	1
2133	642	1980	Basic	Married	16005.0	1	0	1	3
2134	4369	1957	Master	Absurd	65487.0	0	0	240	67
2135	10127	1965	Graduation	Married	58692.0	0	1	301	11
2136	271	1969	Graduation	Widow	40590.0	1	1	154	0
2137	4973	1970	Graduation	Single	20587.0	1	0	2	3
2138	2948	1954	Master	Divorced	62637.0	0	1	104	12
2139	2715	1966	Master	Divorced	29435.0	1	1	70	3
2140	10432	1974	Graduation	Divorced	19346.0	1	0	2	0
2141	9216	1971	Graduation	Married	35788.0	1	1	23	2
2142	7124	1968	Graduation	Divorced	36997.0	1	1	43	4
2143	9727	1957	Graduation	Married	23539.0	0	0	4	24
2144	5136	1973	Graduation	Single	65333.0	0	1	654	7
2145	9790	1957	Graduation	Single	78499.0	0	0	912	72
2146	1818	1971	PhD	Together	29732.0	1	0	25	0
2147	1100	1960	Master	Together	41275.0	1	2	24	4
2148	7873	1973	PhD	Together	63516.0	1	1	141	11
2149	10609	1962	PhD	Married	42769.0	0	1	71	0
2150	6950	1958	Master	Married	49572.0	1	1	35	1
2151	7233	1972	Graduation	Married	69209.0	0	0	496	32
2152	9481	1976	Graduation	Married	17148.0	1	0	9	9
2153	7699	1969	Graduation	Widow	40590.0	1	1	154	0
2154	2711	1976	Master	Together	30560.0	1	0	9	1
2155	8933	1983	2n Cycle	Married	32146.0	1	0	26	3
2156	8726	1964	2n Cycle	Divorced	41713.0	1	1	77	8
2157	1515	1975	Master	Together	34176.0	0	1	11	2
2158	5186	1955	PhD	Married	58482.0	0	1	576	7
2159	10157	1965	Graduation	Single	59686.0	0	1	89	15
2160	5667	1964	PhD	Married	60896.0	0	1	1013	30
2161	902	1980	Graduation	Together	62994.0	1	0	224	12
2162	977	1957	Graduation	Together	47320.0	0	1	200	19
2163	7313	1949	2n Cycle	Widow	74859.0	0	0	570	73
2164	7600	1992	Basic	Single	15253.0	1	0	1	3
2165	9706	1974	PhD	Single	31560.0	1	0	62	1
2166	2429	1954	Graduation	Divorced	72071.0	0	1	531	69
2167	3520	1990	Master	Single	91172.0	0	0	162	28
2168	10394	1984	Graduation	Married	90000.0	0	0	675	144
2169	4548	1981	Graduation	Single	41967.0	1	1	23	4
2170	9362	1965	Graduation	Single	69263.0	0	1	492	5
2171	3968	1970	2n Cycle	Divorced	65706.0	0	0	918	10
2172	4084	1975	Graduation	Together	60934.0	0	1	224	155
2173	6721	1951	Graduation	Married	71965.0	0	1	572	19
2174	2829	1955	Graduation	Married	65210.0	0	1	626	0
2175	1772	1975	PhD	Married	79174.0	0	0	1074	37
2176	1544	1967	Master	Divorced	81380.0	0	0	741	68
2177	492	1973	PhD	YOLO	48432.0	0	1	322	3
2178	4377	1971	Graduation	Married	52914.0	0	1	254	10
2179	4541	1955	Graduation	Together	38946.0	0	1	116	6
2180	1321	1974	Graduation	Married	26067.0	1	0	22	2
2181	8858	1972	PhD	Married	44325.0	0	1	516	0
2182	3266	1964	Graduation	Married	42523.0	0	0	14	36
2183	11187	1978	Basic	Single	26487.0	1	0	2	8
2184	8207	1957	2n Cycle	Married	53233.0	0	1	28	0
2185	9723	1960	Graduation	Married	67716.0	0	1	530	142
2186	2666	1972	Master	Married	76234.0	0	1	519	50
2187	5721	1956	PhD	Married	84117.0	0	0	611	76
2188	10652	1957	Master	Together	65487.0	0	0	240	67
2189	1646	1972	Basic	Married	25224.0	1	0	4	9
2190	4418	1983	Master	Single	89616.0	0	0	671	47
2191	2656	1971	Graduation	Divorced	40851.0	1	1	23	1
2192	7990	1947	Graduation	Married	27469.0	0	0	9	1
2193	8722	1957	2n Cycle	Married	82347.0	0	0	556	54
2194	7118	1957	Graduation	Married	73803.0	0	1	833	80
2195	2980	1952	Master	Single	8820.0	1	1	12	0
2196	1839	1974	Graduation	Single	43322.0	0	0	56	7
2197	10722	1973	Graduation	Together	55593.0	0	1	293	8
2198	2632	1954	Graduation	Married	50501.0	1	1	297	0
2199	9014	1975	Graduation	Married	37085.0	1	1	39	1
2200	7620	1990	Basic	Single	16185.0	1	0	5	11
2201	10968	1969	Graduation	Single	57731.0	0	1	266	21
2202	11133	1973	PhD	YOLO	48432.0	0	1	322	3
2203	2736	1978	Graduation	Married	73807.0	0	1	366	124
2204	1876	1990	Graduation	Married	18929.0	0	0	32	0
2205	5959	1968	Graduation	Single	35893.0	1	1	158	0
2206	1092	1980	Graduation	Married	61014.0	0	1	269	129
2207	4333	1954	Graduation	Together	32144.0	1	1	41	0
2208	3850	1963	Basic	Together	14918.0	0	1	3	3
2209	6168	1963	Graduation	Divorced	45146.0	1	1	33	0
2210	607	1955	2n Cycle	Divorced	41769.0	0	1	302	29
2211	10469	1981	Graduation	Together	88325.0	0	0	519	71
2212	6983	1950	Master	Divorced	38054.0	1	1	23	2
2213	3661	1995	2n Cycle	Single	80617.0	0	0	594	51
2214	9303	1976	Graduation	Married	5305.0	0	1	12	4
2215	692	1954	Graduation	Together	36807.0	1	1	4	2
2216	736	1983	Graduation	Together	28427.0	1	0	18	3
2217	9589	1948	PhD	Widow	82032.0	0	0	332	194
2218	4838	1978	Graduation	Together	22775.0	1	0	5	1
2219	9246	1985	Master	Together	40101.0	1	0	171	3
2220	6261	1979	Graduation	Married	58025.0	0	1	270	31
2221	7366	1982	Master	Single	75777.0	0	0	712	26
2222	10659	1979	2n Cycle	Together	7500.0	1	0	2	8
2223	1448	1963	Master	Married	33562.0	1	2	21	12
2224	4286	1970	PhD	Single	57642.0	0	1	580	6
2225	4749	1968	Graduation	Together	58554.0	1	1	368	24
2226	4478	1979	Graduation	Married	63777.0	1	1	457	5
2227	4201	1962	Graduation	Single	57967.0	0	1	229	7
2228	8720	1978	2n Cycle	Together		0	0	32	2
2229	10084	1972	Graduation	Married	24434.0	2	0	3	2
2230	7004	1984	Graduation	Single	11012.0	1	0	24	3
2231	9817	1970	Master	Single	44802.0	0	0	853	10
2232	8080	1986	Graduation	Single	26816.0	0	0	5	1
2233	9432	1977	Graduation	Together	666666.0	1	0	9	14
2234	8372	1974	Graduation	Married	34421.0	1	0	3	3
2235	10870	1967	Graduation	Married	61223.0	0	1	709	43
2236	4001	1946	PhD	Together	64014.0	2	1	406	0
2237	7270	1981	Graduation	Divorced	56981.0	0	0	908	48
2238	8235	1956	Master	Together	69245.0	0	1	428	30
2239	9405	1954	PhD	Married	52869.0	1	1	84	3
